Sub-Borough Area,year,unit_occ_own_pct,hp_first_fhava_pct,hp_first_orig_lmi_app_pct,unit_num,hh_inc_own_med_adj,hh_inc_rent_med_adj,rent_burden_med,voucher_pct,rent_pct_nycha,Poverty rate,Population,pop_race_asian_pct,pop_race_black_pct,pop_race_hisp_pct,pop_race_white_pct,sb
Flatbush,2013.0,0.22556,0.054726368159204,0.465174129353234,59094.0,83304.881023856,37260.6832143844,0.359,0.0599353,,0.231458,157167.0,0.10506,0.33257,0.150763,0.397793,24.0
Sheepshead Bay/Gravesend,2013.0,0.495066,0.0415913200723327,0.151898734177215,61755.0,79377.6570066931,33926.9111173408,0.353,0.0856047,,0.158487,156346.0,0.177907,0.0228212,0.0718471,0.718215,25.0
Chelsea/Clinton/Midtown,2014.0,0.208453,0.0,0.156934306569343,100770.0,141039.259143834,91019.8336817431,0.259,0.0208211,,0.130274,149447.0,0.184259,0.0521924,0.128541,0.601712,31.0
Stuyvesant Town/Turtle Bay,2014.0,0.315132,0.0,0.0,94549.0,149683.929862045,101049.376232564,0.276,0.0151062,,0.102332,143349.0,0.158731,0.0276388,0.0760801,0.695596,32.0
Upper West Side,2014.0,0.361692,0.0,0.0208530805687204,119681.0,166317.113345886,82903.0336241018,0.274,0.0222308,,0.0835987,192374.0,0.0891285,0.0467371,0.158571,0.675003,33.0
Upper East Side,2014.0,0.341943,0.0,0.0,133288.0,184865.142393268,99583.5361910618,0.254,0.0129162,,0.081178,221898.0,0.0976935,0.0198244,0.0940973,0.771521,34.0
Brownsville/Ocean Hill,2014.0,0.174479,0.64968152866242,0.936305732484076,48905.0,63284.5417630558,22499.6982553895,0.399,0.1226949,,0.385895,123772.0,0.00903274,0.751503,0.214661,0.014761,26.0
East Flatbush,2014.0,0.32348,0.523012552301255,0.489539748953975,55178.0,72371.9087922223,37425.188606233,0.364,0.044715,,0.191812,137526.0,0.0206361,0.872722,0.0765746,0.0140119,27.0
Flatlands/Canarsie,2014.0,0.573135,0.339939024390244,0.00609756097560976,73782.0,88330.0066902356,41603.9894132114,0.333,0.0375952,,0.129303,210957.0,0.0536934,0.620747,0.0816138,0.228464,28.0
Astoria,2014.0,0.165237,0.0218181818181818,0.247272727272727,82347.0,97118.7377281636,55018.4237097952,0.306,0.0058765,,0.171292,182860.0,0.133342,0.0594553,0.31669,0.457465,39.0
Sunnyside/Woodside,2014.0,0.243593,0.0200803212851406,0.207317073170732,56749.0,79937.7044153249,56657.7670560658,0.344,0.0073585,,0.158164,150100.0,0.327855,0.0134377,0.358115,0.277129,40.0
Jackson Heights,2014.0,0.30524,0.0602605863192182,0.522022838499184,60451.0,80137.4960996042,45233.888856012,0.371,0.0136639,,0.170757,182354.0,0.184279,0.0488062,0.661866,0.0921175,41.0
Elmhurst/Corona,2014.0,0.236497,0.0393258426966292,0.707865168539326,48400.0,67766.1847019944,42728.0805210775,0.395,0.0170579,,0.206051,154740.0,0.31551,0.0927104,0.495496,0.0751648,42.0
Middle Village/Ridgewood,2014.0,0.444319,0.0790441176470588,0.121323529411765,66431.0,81586.5115782193,57220.3383775891,0.29,0.0262436,,0.133942,168488.0,0.0981613,0.0138467,0.319245,0.553636,43.0
Rego Park/Forest Hills,2014.0,0.452315,0.00114025085518814,0.0661345496009122,54205.0,76443.4530107981,59406.4800176767,0.317,0.0159956,,0.112426,107893.0,0.296275,0.024617,0.175665,0.484295,44.0
Flushing/Whitestone,2014.0,0.468421,0.00568828213879408,0.214367160775371,97612.0,76987.0966990739,38040.3366867771,0.394,0.0078684,,0.18822,256742.0,0.518299,0.0266922,0.162194,0.273041,45.0
Hillcrest/Fresh Meadows,2014.0,0.449944,0.0245499181669394,0.0838815789473684,58323.0,81014.4764400722,46144.5183222534,0.355,0.0097927,,0.144489,159330.0,0.321402,0.122262,0.214479,0.308649,46.0
Ozone Park/Woodhaven,2014.0,0.438927,0.190763052208835,0.242971887550201,49795.0,83179.5873765515,52934.2809822081,0.337,0.045577,,0.144938,151202.0,0.282397,0.0520893,0.422415,0.177346,47.0
South Ozone Park/Howard Beach,2014.0,0.635236,0.27151051625239,0.108986615678776,40748.0,77128.0024132498,42884.7592629597,0.412,0.0368982,,0.157977,134827.0,0.196274,0.14147,0.26198,0.221313,48.0
Bayside/Little Neck,2014.0,0.708519,0.00525624178712221,0.0119047619047619,44839.0,90955.6900357376,60451.7059870115,0.291,0.0018232,,0.0798575,120996.0,0.407848,0.0141658,0.0987553,0.455114,49.0
Jamaica,2014.0,0.48509,0.62905317769131,0.263294422827497,79676.0,80590.7077623641,37845.8026783999,0.374,0.0490609,,0.15148,251002.0,0.125075,0.62337,0.153648,0.0193026,50.0
Queens Village,2014.0,0.711674,0.422196796338673,0.017162471395881,63815.0,89879.9695461707,51764.973861584,0.335,0.029915,,0.0866794,193102.0,0.15426,0.588326,0.0941316,0.118399,51.0
Rockaways,2014.0,0.392205,0.253164556962025,0.181528662420382,44382.0,82425.6366521923,27641.7052876302,0.333,0.1434453,,0.19724,107944.0,0.0453569,0.341501,0.232574,0.361613,52.0
North Shore,2014.0,0.566329,0.264669163545568,0.161048689138577,69575.0,90450.9531491373,25783.6426238328,0.367,0.0787078,,0.224888,176338.0,0.0852624,0.186965,0.300639,0.379487,53.0
Mid-Island,2014.0,0.677683,0.126760563380282,0.0,48615.0,90361.5726588018,42401.0530799677,0.329,0.0130689,,0.0905267,126200.0,0.12267,0.062401,0.126545,0.673257,54.0
South Shore,2014.0,0.809844,0.144021739130435,0.0,60406.0,94944.1629750605,47073.0238865619,0.352,0.0261766,,0.102803,170741.0,0.0404765,0.0124223,0.0973346,0.842498,55.0
Greenwich Village/Financial District,2014.0,0.296847,0.0,0.0108108108108108,93866.0,157595.680559505,116941.227414211,0.26,0.0077225,,0.0796218,159903.0,0.145232,0.0274917,0.0726315,0.717741,29.0
Lower East Side/Chinatown,2014.0,0.121327,0.0,0.261971830985915,77679.0,105350.15512047,36083.4297160204,0.29,0.0263627,,0.218125,152453.0,0.319003,0.0670043,0.232636,0.356457,30.0
Morningside Heights/Hamilton Heights,2014.0,0.137247,0.00429184549356223,0.467811158798283,53135.0,111829.714902202,38764.8444260846,0.32,0.0752143,,0.259428,130739.0,0.0890018,0.248839,0.341436,0.264626,35.0
Central Harlem,2014.0,0.121793,0.00371747211895911,0.687732342007435,62447.0,115480.645048611,37130.7587557161,0.298,0.0668715,,0.292387,132027.0,0.0271308,0.551122,0.239004,0.146296,36.0
East Harlem,2014.0,0.0522516,0.00833333333333333,0.691666666666667,53101.0,131551.257210929,30682.7450293971,0.309,0.0965089,,0.363185,129713.0,0.0652749,0.318626,0.477277,0.117899,37.0
Washington Heights/Inwood,2014.0,0.0776091,0.00284900284900285,0.518518518518518,79127.0,96788.5556815125,44469.4227798486,0.328,0.0771867,,0.242972,224365.0,0.0293807,0.0851915,0.700996,0.169059,38.0
Mott Haven/Hunts Point,2014.0,0.0563507,0.659090909090909,1.0,55561.0,59298.1718940937,20923.4470199439,0.349,0.1511459,,0.449929,167147.0,0.00699983,0.311761,0.66627,0.00926131,1.0
Morrisania/Belmont,2014.0,0.0726075,0.714285714285714,1.0,61607.0,70703.1224609,21751.0052069323,0.372,0.190721,,0.442169,172247.0,0.0141773,0.285822,0.644685,0.0437743,2.0
Highbridge/South Concourse,2014.0,0.0717638,0.278688524590164,1.0,49934.0,64612.6306959228,27140.1230065711,0.397,0.1387918,,0.372966,141467.0,0.0161168,0.341118,0.599843,0.0166399,3.0
University Heights/Fordham,2014.0,0.0300678,0.851851851851852,1.0,47653.0,85259.523963417,21463.9361026784,0.456,0.2016067,,0.454282,132850.0,0.00170869,0.295243,0.684983,0.0105758,4.0
Kingsbridge Heights/Mosholu,2014.0,0.0454584,0.161290322580645,0.67741935483871,48803.0,73960.7784498328,36361.0350036506,0.367,0.1453054,,0.314513,135893.0,0.092146,0.132406,0.684413,0.0699815,5.0
Riverdale/Kingsbridge,2014.0,0.296848,0.032258064516129,0.086848635235732,45403.0,93853.7209929678,41741.7405218461,0.335,0.084751,,0.224732,106737.0,0.05121,0.129056,0.460197,0.341597,6.0
Soundview/Parkchester,2014.0,0.208324,0.441295546558704,0.753036437246964,67453.0,74526.5043768974,31682.7549859739,0.359,0.1342258,,0.297886,190126.0,0.0592765,0.323165,0.573904,0.0253989,7.0
Throgs Neck/Co-op City,2014.0,0.415027,0.336309523809524,0.143712574850299,49378.0,76101.7040771625,47021.4986627214,0.274,0.0305724,,0.109928,121209.0,0.0235791,0.256631,0.357564,0.340066,8.0
Pelham Parkway,2014.0,0.305107,0.341549295774648,0.408450704225352,47688.0,81673.7889981939,39254.8598201591,0.332,0.0977328,,0.202056,135839.0,0.0835622,0.194782,0.473413,0.232731,9.0
Williamsbridge/Baychester,2014.0,0.363551,0.675409836065574,0.381578947368421,48681.0,89384.6964761941,34900.452638051,0.399,0.1435341,,0.189065,134644.0,0.0324188,0.634637,0.233341,0.0711432,10.0
Williamsburg/Greenpoint,2014.0,0.171218,0.0153374233128834,0.331288343558282,66624.0,98463.6512239173,55025.7844560581,0.319,0.0794385,,0.230649,154713.0,0.0700458,0.0745316,0.222244,0.606846,11.0
Brooklyn Heights/Fort Greene,2014.0,0.321658,0.00138121546961326,0.236187845303867,63398.0,126245.210690543,72180.5293893863,0.263,0.0209357,,0.193943,139070.0,0.093097,0.274049,0.150119,0.445883,12.0
Bedford Stuyvesant,2014.0,0.189354,0.12540192926045,0.752411575562701,57156.0,82172.2166737117,31038.1639203781,0.337,0.0959448,,0.30288,133235.0,0.0268923,0.530514,0.213112,0.207596,13.0
Bushwick,2014.0,0.109248,0.263157894736842,0.964912280701754,51522.0,67758.8239557315,40450.4553202936,0.344,0.0557758,,0.27073,137368.0,0.0542921,0.173774,0.591339,0.165548,14.0
East New York/Starrett City,2014.0,0.20892,0.723809523809524,0.720634920634921,62281.0,67505.4039772509,29549.1901049072,0.366,0.1327183,,0.28704,155863.0,0.0267222,0.520431,0.397112,0.0369555,15.0
Park Slope/Carroll Gardens,2014.0,0.371361,0.00777604976671851,0.0,53197.0,179031.225212312,94156.563124928,0.242,0.0105037,,0.0906392,125062.0,0.0582751,0.0609778,0.163695,0.670052,16.0
Sunset Park,2014.0,0.251483,0.0228136882129278,0.42911877394636,48602.0,75671.6261883718,42240.1681973639,0.382,0.0311207,,0.275736,152685.0,0.338429,0.0195894,0.402751,0.230972,17.0
North Crown Heights/Prospect Heights,2014.0,0.188676,0.0987654320987654,0.503086419753086,56941.0,87597.0866694847,41268.5496906583,0.319,0.0654027,,0.246389,126747.0,0.0331921,0.652347,0.107821,0.181172,18.0
South Crown Heights,2014.0,0.144691,0.0805369127516778,0.818791946308725,44191.0,73185.7970218653,41331.6418014833,0.377,0.0407476,,0.219076,109337.0,0.0203774,0.661533,0.0820125,0.208612,19.0
Bay Ridge,2014.0,0.340907,0.0177165354330709,0.15748031496063,53964.0,85261.6270337778,51100.4036275602,0.322,0.0143946,,0.218447,128545.0,0.247003,0.0131471,0.164744,0.553394,20.0
Bensonhurst,2014.0,0.337625,0.00519480519480519,0.65974025974026,66340.0,71901.8725665757,42164.4576643738,0.356,0.0546187,,0.196442,187637.0,0.400481,0.00519087,0.146197,0.437627,21.0
Borough Park,2014.0,0.332118,0.016025641025641,0.759615384615385,48391.0,76720.0067632479,33957.2255812166,0.435,0.1164998,,0.327377,170011.0,0.133603,0.0215692,0.116428,0.70686,22.0
Coney Island,2014.0,0.302396,0.0288461538461538,0.57051282051282,50033.0,64768.2579026246,23289.4011758829,0.342,0.1475083,,0.326265,110727.0,0.11905,0.12305,0.171909,0.567964,23.0
Flatbush,2014.0,0.206869,0.0309859154929577,0.501408450704225,63028.0,93514.075129693,43873.202332552,0.34,0.062862,,0.208331,180723.0,0.124671,0.303088,0.142605,0.399578,24.0
Sheepshead Bay/Gravesend,2014.0,0.448703,0.0324232081911263,0.223549488054608,59036.0,82225.844967913,40346.3533374323,0.357,0.0731092,,0.178582,137815.0,0.160527,0.0373834,0.0963175,0.692943,25.0
Chelsea/Clinton/Midtown,2015.0,0.232199,0.0,0.0592783505154639,108824.0,184490.648799883,96566.944595829,0.257,0.0197174987117699,,0.132248,159606.0,0.179085,0.0555368,0.140515,0.594345,31.0
Stuyvesant Town/Turtle Bay,2015.0,0.352142,0.0,0.0,93873.0,144078.511463858,105991.542320712,0.289,0.0171168598008813,,0.100366,140575.0,0.167526,0.0497386,0.0667402,0.701078,32.0
Upper West Side,2015.0,0.325848,0.0,0.01985559566787,119118.0,153663.791543534,84935.852574091,0.25,0.0205444437344239,,0.116699,189827.0,0.0823065,0.0860468,0.132858,0.662682,33.0
Upper East Side,2015.0,0.361869,0.0,0.0,130816.0,169307.741589205,88882.5472754627,0.287,0.0134158179157672,,0.0452909,214571.0,0.102745,0.0286991,0.0810035,0.751397,34.0
Brownsville/Ocean Hill,2015.0,0.163772,0.63265306122449,0.965986394557823,51275.0,81829.3270481045,22365.3034487523,0.344,0.111050718483541,,0.349785,127468.0,0.0203031,0.706169,0.237801,0.0229156,26.0
East Flatbush,2015.0,0.354097,0.51984126984127,0.555555555555556,56639.0,76518.4076482012,41827.822396549,0.327,0.042952979388641,,0.169806,143028.0,0.00639735,0.881625,0.0686509,0.0300081,27.0
Flatlands/Canarsie,2015.0,0.553165,0.373385012919897,0.00516795865633075,71592.0,100116.659361831,48311.8280075837,0.311,0.0361080485115766,,0.123787,213242.0,0.0467075,0.630931,0.0876891,0.222967,28.0
Astoria,2015.0,0.190101,0.0384615384615385,0.314102564102564,83541.0,75892.4816125393,56562.2893098658,0.295,0.00596814431011322,,0.167153,175460.0,0.1608,0.0508378,0.267161,0.493184,39.0
Sunnyside/Woodside,2015.0,0.281226,0.0090293453724605,0.173814898419865,60686.0,75905.08415017,58545.0885637747,0.315,0.00731058355506187,,0.11585,144899.0,0.378753,0.0147206,0.313046,0.265557,40.0
Jackson Heights,2015.0,0.349957,0.0834697217675941,0.51227495908347,62597.0,74210.0428388305,46958.1054237444,0.363,0.0139915450702305,,0.16758,186415.0,0.142794,0.0476732,0.681233,0.110678,41.0
Elmhurst/Corona,2015.0,0.246429,0.0103626943005181,0.632124352331606,45101.0,60508.9840112374,42343.4762279416,0.406,0.0185311838462791,,0.208075,129606.0,0.362259,0.0807679,0.478381,0.0560699,42.0
Middle Village/Ridgewood,2015.0,0.415799,0.102620087336245,0.114035087719298,67507.0,87709.4610643312,55483.7221309651,0.31,0.02277633253999,,0.122963,186458.0,0.0726062,0.0135741,0.370781,0.530881,43.0
Rego Park/Forest Hills,2015.0,0.424238,0.00515995872033024,0.0381836945304438,57188.0,95381.2558470667,58952.5706138365,0.31,0.0139913592555666,,0.14056,127938.0,0.276056,0.0334068,0.134854,0.506097,44.0
Flushing/Whitestone,2015.0,0.462191,0.0123304562268804,0.180024660912454,97135.0,77826.9711388635,38021.8560320543,0.427,0.00767392400622684,,0.15407,247398.0,0.557337,0.0199597,0.162321,0.236255,45.0
Hillcrest/Fresh Meadows,2015.0,0.459724,0.032520325203252,0.0931372549019608,57032.0,82590.7303632972,58330.8454240515,0.298,0.00977653631284916,,0.112873,161612.0,0.360171,0.117491,0.168731,0.306271,46.0
Ozone Park/Woodhaven,2015.0,0.437001,0.229982964224872,0.252129471890971,47736.0,85685.7035631222,50144.4470213926,0.354,0.042747665043506,,0.152185,158478.0,0.250786,0.0747927,0.435019,0.163303,47.0
South Ozone Park/Howard Beach,2015.0,0.631142,0.342905405405405,0.097972972972973,41463.0,88323.8347738315,56184.2131809424,0.306,0.0327857142857143,,0.118136,135849.0,0.251956,0.125978,0.243697,0.244455,48.0
Bayside/Little Neck,2015.0,0.665222,0.0105820105820106,0.00264900662251656,45587.0,90639.5510634868,68726.8887579733,0.281,0.00177784098990186,,0.0866674,113563.0,0.436559,0.0215915,0.12416,0.39844,49.0
Jamaica,2015.0,0.496767,0.677382319173364,0.273249138920781,76075.0,85727.7120218915,44289.5180804274,0.324,0.0504990845195204,,0.131558,246946.0,0.118257,0.621213,0.170357,0.0143554,50.0
Queens Village,2015.0,0.694616,0.422722620266121,0.0184237461617195,63909.0,95105.0502306588,65043.7971353787,0.296,0.0275274455185974,,0.0662236,203013.0,0.149084,0.544409,0.139208,0.112377,51.0
Rockaways,2015.0,0.373564,0.331521739130435,0.173913043478261,44009.0,95757.2315530515,39834.5210279477,0.315,0.159172795024925,,0.199404,121595.0,0.0266952,0.360878,0.283811,0.32498,52.0
North Shore,2015.0,0.549974,0.23658269441402,0.213581599123768,65487.0,95892.7088325824,28729.5849522947,0.344,0.108050486099267,,0.218464,170280.0,0.0906272,0.229551,0.305755,0.345901,53.0
Mid-Island,2015.0,0.684713,0.116827438370847,0.0,51049.0,103871.165364333,40340.7229561173,0.324,0.0115510352342899,,0.139646,136638.0,0.133623,0.0331167,0.147119,0.665671,54.0
South Shore,2015.0,0.827167,0.190322580645161,0.0,62450.0,96124.8055672825,56378.5023027503,0.262,0.0263738371535437,,0.0726647,167640.0,0.0308399,0.00922811,0.0869184,0.861053,55.0
Greenwich Village/Financial District,2015.0,0.327774,0.0,0.0155440414507772,92767.0,157437.201352482,120858.335879152,0.252,0.00847110260964613,,0.0736603,153302.0,0.189456,0.0267315,0.0528238,0.693403,29.0
Lower East Side/Chinatown,2015.0,0.109511,0.0,0.260416666666667,80605.0,109797.508685206,38147.8814083621,0.311,0.0262022375383174,,0.29359,164036.0,0.303763,0.0726975,0.265503,0.331019,30.0
Morningside Heights/Hamilton Heights,2015.0,0.154117,0.0,0.471074380165289,51159.0,106246.743707735,42778.2637762034,0.338,0.0766482983966992,,0.256041,132630.0,0.0957777,0.165528,0.396155,0.307653,35.0
Central Harlem,2015.0,0.11692,0.0,0.666666666666667,59416.0,105481.139546665,43479.80503765,0.282,0.0733256351039261,,0.240871,140209.0,0.0258543,0.541499,0.249392,0.150112,36.0
East Harlem,2015.0,0.061251,0.0,0.714285714285714,51082.0,99894.0145303541,28450.2287014791,0.295,0.10763971160681,,0.37491,122434.0,0.0663051,0.30338,0.484008,0.130144,37.0
Washington Heights/Inwood,2015.0,0.094316,0.00595238095238095,0.550595238095238,82230.0,104779.598285219,43463.0016541423,0.325,0.0720800663340267,,0.21682,227328.0,0.0288306,0.0757628,0.677726,0.203433,38.0
Mott Haven/Hunts Point,2015.0,0.0727692,0.537037037037037,1.0,55589.0,71444.8360403442,23445.9710505914,0.333,0.158950573371653,,0.403996,165085.0,0.00863797,0.290038,0.665754,0.0216131,1.0
Morrisania/Belmont,2015.0,0.0790989,0.636363636363636,1.0,61157.0,72236.6954881447,22660.4128716063,0.358,0.193595983175141,,0.420828,176226.0,0.00754713,0.296891,0.640904,0.0449196,2.0
Highbridge/South Concourse,2015.0,0.0778375,0.294117647058824,1.0,54050.0,54696.0635290415,26384.4627415009,0.399,0.127385147264145,,0.360677,154296.0,0.0161443,0.280707,0.658507,0.0237336,3.0
University Heights/Fordham,2015.0,0.0357052,0.62962962962963,1.0,49248.0,57145.1566752892,24466.7765986844,0.42,0.189080982711556,,0.382662,143996.0,0.0110073,0.289862,0.672227,0.0110628,4.0
Kingsbridge Heights/Mosholu,2015.0,0.0606239,0.166666666666667,0.777777777777778,47754.0,75381.0286270236,32300.3039476815,0.391,0.14999414999415,,0.332531,129884.0,0.0446398,0.142104,0.708332,0.0717563,5.0
Riverdale/Kingsbridge,2015.0,0.292477,0.040084388185654,0.0991561181434599,44122.0,97630.8088141604,54786.3817153954,0.295,0.0842010585671291,,0.175372,112505.0,0.0460957,0.151611,0.431136,0.347647,6.0
Soundview/Parkchester,2015.0,0.203049,0.412371134020619,0.718213058419244,65625.0,76913.2871606322,31834.0100553428,0.35,0.130241468202351,,0.303795,178301.0,0.0846826,0.270733,0.577456,0.0428208,7.0
Throgs Neck/Co-op City,2015.0,0.441531,0.429799426934097,0.126074498567335,49599.0,82055.1225139892,38867.2762647856,0.319,0.034037016829647,,0.118062,116042.0,0.02699865781,0.3047286368,0.3555081392,0.2814210001,8.0
Pelham Parkway,2015.0,0.282931,0.374581939799331,0.42809364548495,45963.0,90328.6884685943,39805.1151068092,0.357,0.0948337376908805,,0.236834,133573.0,0.0866418,0.231581,0.461194,0.205528,9.0
Williamsbridge/Baychester,2015.0,0.385178,0.633608815426997,0.264462809917355,50628.0,79598.6778874569,35655.7295918759,0.35,0.138834163866033,,0.197446,145536.0,0.0307896,0.623866,0.238415,0.0838762,10.0
Williamsburg/Greenpoint,2015.0,0.173276,0.0,0.433234421364985,68005.0,90157.5039991096,65359.9107876174,0.285,0.080178497301785,,0.228215,167820.0,0.0812478,0.035109,0.244011,0.616577,11.0
Brooklyn Heights/Fort Greene,2015.0,0.296514,0.00240384615384615,0.230769230769231,62861.0,126591.440289686,74390.6792115383,0.263,0.0200762839655835,,0.161054,134656.0,0.0966091,0.235823,0.151609,0.462883,12.0
Bedford Stuyvesant,2015.0,0.213473,0.103321033210332,0.712177121771218,59782.0,103732.537450395,31690.1310840581,0.325,0.0926506868090031,,0.337039,150857.0,0.0233002,0.503517,0.179819,0.274028,13.0
Bushwick,2015.0,0.124016,0.168,0.984,47107.0,74156.4820538997,42756.2093353495,0.334,0.0552508871227895,,0.291008,122010.0,0.0483895,0.179854,0.557905,0.187657,14.0
East New York/Starrett City,2015.0,0.244508,0.653250773993808,0.743034055727554,61836.0,73210.2415201222,31539.950843958,0.34,0.143380413760769,,0.284309,158756.0,0.0478911,0.488782,0.400495,0.0312366,15.0
Park Slope/Carroll Gardens,2015.0,0.361413,0.00672268907563025,0.0,54251.0,164915.757224879,101293.94641884,0.249,0.0132785437750458,,0.084893,117037.0,0.0754462,0.060545,0.155301,0.66467,16.0
Sunset Park,2015.0,0.263019,0.0333333333333333,0.373949579831933,49065.0,75880.9292863777,40661.0374542328,0.368,0.030091348737238,,0.315649,149773.0,0.338279,0.0170191,0.379661,0.243215,17.0
North Crown Heights/Prospect Heights,2015.0,0.146094,0.0630630630630631,0.546546546546547,59412.0,110951.691089892,42546.1670415032,0.312,0.0561380515508956,,0.238091,131303.0,0.0410272,0.554641,0.149456,0.216415,18.0
South Crown Heights,2015.0,0.140644,0.0636942675159236,0.815286624203822,47344.0,85289.773839222,41018.1093537715,0.346,0.0363905325443787,,0.202044,115092.0,0.0237375,0.647378,0.082673,0.214533,19.0
Bay Ridge,2015.0,0.404966,0.0107296137339056,0.130901287553648,52023.0,89233.317906186,55985.7232132577,0.289,0.0152779742537841,,0.139103,122418.0,0.255428,0.0115996,0.160401,0.554461,20.0
Bensonhurst,2015.0,0.340955,0.00903614457831325,0.626506024096386,66136.0,75143.6808349772,39523.6584330552,0.331,0.0522714634559126,,0.200992,187861.0,0.409265,0.0116682,0.154417,0.412161,21.0
Borough Park,2015.0,0.326468,0.0149700598802395,0.781437125748503,48635.0,69689.9326752585,37361.2730179077,0.439,0.113999147792455,,0.300819,161856.0,0.146674,0.0323127,0.108374,0.682415,22.0
Coney Island,2015.0,0.264977,0.0280373831775701,0.470404984423676,50835.0,76067.8669279009,31308.9043207271,0.327,0.157538154328912,,0.209864,122781.0,0.149738,0.112126,0.158143,0.564721,23.0
Flatbush,2015.0,0.213841,0.0377906976744186,0.508720930232558,59826.0,99568.4489748924,43927.1951235426,0.349,0.0660180681028492,,0.221004,163459.0,0.109954,0.327801,0.147872,0.390128,24.0
Sheepshead Bay/Gravesend,2015.0,0.470401,0.0358361774744027,0.206484641638225,59191.0,78507.5081709255,42566.1210594186,0.33,0.0697222326068264,,0.16407,147318.0,0.164203,0.0298334,0.137913,0.649323,25.0
Chelsea/Clinton/Midtown,2016.0,0.219238,0.0,0.0742296918767507,103852.0,152243.165059898,95846.3020029237,0.261,0.0205818455054803,,0.126772,140247.0,0.18282,0.0427531,0.127418,0.611835,31.0
Stuyvesant Town/Turtle Bay,2016.0,0.32273,0.0,0.0,94974.0,130811.338860517,105706.583703226,0.277,0.016797466611593,,0.0711036,141162.0,0.158527,0.0242983,0.0726187,0.720789,32.0
Upper West Side,2016.0,0.351927,0.0,0.0169851380042463,121595.0,183126.938849126,90595.1045621096,0.26,0.0208553016988869,,0.103973,189492.0,0.104453,0.0537859,0.13056,0.695697,33.0
Upper East Side,2016.0,0.374793,0.0,0.0,133836.0,191234.39702694,105196.42581968,0.271,0.0135091669347057,,0.0652591,219004.0,0.105555,0.0228169,0.120788,0.727402,34.0
Brownsville/Ocean Hill,2016.0,0.189812,0.589928057553957,0.942446043165468,48734.0,84145.9192603421,22942.5585062556,0.381,0.127353266888151,,0.331917,109658.0,0.0126849,0.717905,0.218789,0.0352551,26.0
East Flatbush,2016.0,0.315113,0.471074380165289,0.557851239669422,55389.0,75606.2295559395,43371.7322461223,0.334,0.0471850180240907,,0.149164,145860.0,0.0129096,0.864548,0.0750651,0.0267722,27.0
Flatlands/Canarsie,2016.0,0.602251,0.32962962962963,0.00617283950617284,70723.0,95137.6916636607,51824.144430733,0.3,0.0432504481316358,,0.0910019,208091.0,0.0385264,0.639047,0.0866976,0.218698,28.0
Astoria,2016.0,0.171135,0.0283687943262411,0.345195729537367,83958.0,71779.5259203007,60747.2318113645,0.286,0.00560923602973664,,0.13799,171988.0,0.167634,0.0639812,0.265112,0.479022,39.0
Sunnyside/Woodside,2016.0,0.275656,0.00201612903225806,0.171370967741935,60726.0,68583.5062669679,63634.6630911473,0.312,0.00727148632330551,,0.100879,135767.0,0.350976,0.0173164,0.335,0.271104,40.0
Jackson Heights,2016.0,0.365487,0.0776545166402536,0.484944532488114,59573.0,74770.8590093596,43413.2929698327,0.387,0.0156285172203106,,0.154956,166144.0,0.171887,0.042415,0.661288,0.106179,41.0
Elmhurst/Corona,2016.0,0.286808,0.0154639175257732,0.72680412371134,47750.0,56818.7044026351,40279.6144020656,0.402,0.0189849298458341,,0.192911,141167.0,0.341482,0.0541274,0.522551,0.0635276,42.0
Middle Village/Ridgewood,2016.0,0.431152,0.0997830802603037,0.0737527114967462,67232.0,89751.4218707877,68239.591278264,0.272,0.0218136135221562,,0.0909314,192600.0,0.0803583,0.0142575,0.366656,0.523832,43.0
Rego Park/Forest Hills,2016.0,0.463425,0.00113378684807256,0.0340136054421769,56714.0,85486.2526000038,64353.6636113379,0.324,0.0155405905424406,,0.131413,111730.0,0.292903,0.0308333,0.139479,0.503831,44.0
Flushing/Whitestone,2016.0,0.46349,0.00207684319833853,0.163032191069574,95247.0,73619.6269625805,37923.1213676836,0.435,0.00765554574075332,,0.158729,245864.0,0.561835,0.0197589,0.170131,0.227589,45.0
Hillcrest/Fresh Meadows,2016.0,0.442853,0.0205371248025276,0.0854430379746835,59330.0,91608.1472025516,57157.4243008752,0.333,0.00941666078860126,,0.134056,166115.0,0.322487,0.118978,0.202619,0.301671,46.0
Ozone Park/Woodhaven,2016.0,0.455692,0.193811074918567,0.228013029315961,49286.0,91899.0722685247,51655.8234997057,0.351,0.0423926858267394,,0.133754,164094.0,0.276141,0.0393067,0.424385,0.179032,47.0
South Ozone Park/Howard Beach,2016.0,0.693221,0.345368916797488,0.138147566718995,41453.0,93829.5678848746,45379.1152013365,0.371,0.04068669527897,,0.138567,135422.0,0.250749,0.122469,0.260438,0.205358,48.0
Bayside/Little Neck,2016.0,0.695117,0.00829383886255924,0.00237529691211401,45963.0,93607.2180130238,59905.627156228,0.318,0.00148367952522255,,0.0764139,117381.0,0.401027,0.0242458,0.128692,0.410927,49.0
Jamaica,2016.0,0.469139,0.638063806380638,0.270627062706271,75907.0,87646.3712148539,43358.2250109164,0.327,0.0461276262852034,,0.111915,243300.0,0.137994,0.615014,0.142902,0.0180148,50.0
Queens Village,2016.0,0.725392,0.419325432999088,0.0145852324521422,63038.0,97245.8593738728,56132.9524614129,0.316,0.029726222112354,,0.0833009,214163.0,0.146529,0.549595,0.12957,0.106587,51.0
