year,med_r_1f,med_r_cn,volume_1f,volume_cn,rent_pct_nycha,"Serious crime rate (per 1,000 residents)",pct_prof_ela,pct_prof_math,prox_subway_pct,prox_park_pct,District Name,br,gid,sb
2016.0,415087.728058018,,6.0,0.0,,14.8283931357254,0.250486696950032,0.201628052598622,0.982789140683878,0.993445151339888,Fordham/University Heights,BX,205,4
2016.0,322095.608755909,163645.349609857,6.0,6.0,,18.0741701493971,0.216094032549729,0.225663716814159,0.52268276238482,0.996885735383825,Belmont/East Tremont,BX,206,2
2016.0,428594.963263911,270923.96768743,12.0,1.0,,14.509713826228,0.292952824694234,0.301822323462415,0.995222489832985,0.898369329174399,Kingsbridge Heights/Bedford,BX,207,5
2016.0,789653.750498358,657178.943671331,61.0,40.0,,9.55460970598932,0.456521739130435,0.421052631578947,0.631724045185584,0.943361126053434,Riverdale/Fieldston,BX,208,6
2016.0,392748.839063657,122604.134945798,50.0,250.0,,13.2386911049461,0.283195592286501,0.273218142548596,0.701497037386608,0.892559383356929,Parkchester/Soundview,BX,209,7
2016.0,453011.888443795,488338.503597669,181.0,35.0,,9.29463751744302,0.432033719704953,0.393528183716075,0.272116864171379,0.750624487919906,Throgs Neck/Co-op City,BX,210,8
2016.0,477335.30199533,246766.797030737,92.0,4.0,,10.9068107955348,0.334721065778518,0.354838709677419,0.858007148716747,0.743979257002227,Morris Park/Bronxdale,BX,211,9
2016.0,389631.784785374,342408.412469387,151.0,4.0,,14.690437431077,0.262984336356142,0.237121831561733,0.747298754959139,0.458160410991462,Williamsbridge/Baychester,BX,212,10
2016.0,366253.877698252,225466.926129136,14.0,9.0,,25.6292556040089,0.232380952380952,0.202077431539188,0.999972634977971,0.997892893303779,Mott Haven/Melrose,BX,201,1
2016.0,394826.875249179,62341.0855656598,1.0,1.0,,22.1260957776672,0.17989417989418,0.226252158894646,0.97260346006205,0.997107850870274,Hunts Point/Longwood,BX,202,1
2017.0,416800.122895874,259863.157306718,9.0,9.0,0.26642132,16.8501291341742,0.201380897583429,0.181609195402299,0.630286079104977,0.99756787158362,Morrisania/Crotona,BX,203,2
2017.0,496797.212498138,234386.377178609,8.0,1.0,0.036261778,14.6816806768596,0.258006042296072,0.240446796002352,0.962980191495135,0.994301662984068,Highbridge/Concourse,BX,204,3
2017.0,466225.076344406,,14.0,0.0,0.1185701,13.7597503900156,0.262305699481865,0.219573400250941,0.982789140683878,0.993445151339888,Fordham/University Heights,BX,205,4
2017.0,360241.67101147,238972.197601668,12.0,2.0,0.036298666,17.4977182110775,0.23314606741573,0.128440366972477,0.52268276238482,0.996885735383825,Belmont/East Tremont,BX,206,2
2017.0,433105.262177864,188528.172948011,21.0,1.0,0.0052667269,12.5425383742803,0.288188002473717,0.259988073941562,0.995222489832985,0.898369329174399,Kingsbridge Heights/Bedford,BX,207,5
2017.0,810161.608073886,568011.94645464,58.0,34.0,0.04606333,9.46614109760053,0.462893081761006,0.404176904176904,0.631724045185584,0.943361126053434,Riverdale/Fieldston,BX,208,6
2017.0,397437.76999851,137574.612691792,57.0,260.0,0.39766654,11.822540017876,0.276683937823834,0.228123419322205,0.701497037386608,0.892559383356929,Parkchester/Soundview,BX,209,7
2017.0,468772.754357217,361770.277819157,182.0,48.0,0.13580969,8.76304073360356,0.401498929336188,0.375,0.272116864171379,0.750624487919906,Throgs Neck/Co-op City,BX,210,8
2017.0,473868.110382839,182413.745717265,130.0,15.0,0.52483064,10.7831708350996,0.371541501976285,0.3353705118411,0.858007148716747,0.743979257002227,Morris Park/Bronxdale,BX,211,9
2017.0,397437.76999851,338717.868088038,156.0,5.0,0.11047967,15.7472562096308,0.306208053691275,0.216417910447761,0.747298754959139,0.458160410991462,Williamsbridge/Baychester,BX,212,10
2017.0,456836.882867198,244577.089229853,14.0,13.0,0.38501644,25.6292556040089,0.246418338108883,0.21901211556384,0.999972634977971,0.997892893303779,Mott Haven/Melrose,BX,201,1
2017.0,377056.345896023,181327.415812602,6.0,8.0,0.038283423,17.9343873215174,0.204667863554758,0.190641247833622,0.97260346006205,0.997107850870274,Hunts Point/Longwood,BX,202,1
2018.0,449950.0,280000.0,18.0,5.0,,17.7277400265791,0.277712952158693,0.214202561117579,0.630286079104977,0.99756787158362,Morrisania/Crotona,BX,203,2
2018.0,442500.0,190000.0,20.0,1.0,,13.882724100491,0.324856961220598,0.311475409836066,0.962980191495135,0.994301662984068,Highbridge/Concourse,BX,204,3
2018.0,385000.0,,17.0,0.0,,13.0889235569423,0.309476474486415,0.242443729903537,0.982789140683878,0.993445151339888,Fordham/University Heights,BX,205,4
2018.0,387500.0,250234.0,22.0,4.0,,16.0926166114234,0.29000884173298,0.246551724137931,0.52268276238482,0.996885735383825,Belmont/East Tremont,BX,206,2
2018.0,457000.0,175000.0,22.0,1.0,,12.9589477765174,0.31960049937578,0.271010962241169,0.995222489832985,0.898369329174399,Kingsbridge Heights/Bedford,BX,207,5
2018.0,787500.0,646400.0,70.0,31.0,,9.08277712791578,0.525896414342629,0.461437908496732,0.631724045185584,0.943361126053434,Riverdale/Fieldston,BX,208,6
2018.0,405000.0,156750.0,74.0,326.0,,10.9809748226909,0.351767388825542,0.301117318435754,0.701497037386608,0.892559383356929,Parkchester/Soundview,BX,209,7
2018.0,490000.0,449500.0,263.0,56.0,,9.45245531264536,0.455367231638418,0.421700223713647,0.272116864171379,0.750624487919906,Throgs Neck/Co-op City,BX,210,8
2018.0,499999.0,190000.0,133.0,19.0,,10.1473081814328,0.402700555996823,0.362273086029992,0.858007148716747,0.743979257002227,Morris Park/Bronxdale,BX,211,9
2018.0,400000.0,187000.0,251.0,5.0,,13.7386441211994,0.38409475465313,0.333612740989103,0.747298754959139,0.458160410991462,Williamsbridge/Baychester,BX,212,10
2018.0,475000.0,432998.0,16.0,37.0,,24.6128288359181,0.33203125,0.296724470134875,0.999972634977971,0.997892893303779,Mott Haven/Melrose,BX,201,1
2018.0,437000.0,206250.0,3.0,2.0,,18.5085939593462,0.24126455906822,0.218446601941748,0.97260346006205,0.997107850870274,Hunts Point/Longwood,BX,202,1
2011.0,,216101.030966664,0.0,1.0,,12.5429017160686,,,0.982789140683878,0.993445151339888,Fordham/University Heights,BX,205,4
2012.0,,75834.4418578872,0.0,1.0,,25.1693909581595,,,0.97260346006205,0.997107850870274,Hunts Point/Longwood,BX,202,1
2019,,,,,,24.0117162311333,,,0.999972634977971,0.997892893303779,Mott Haven/Melrose,BX,201,1
2019,,,,,,17.5707231175592,,,0.97260346006205,0.997107850870274,Hunts Point/Longwood,BX,202,1
2019,,,,,,18.5175898297435,,,0.630286079104977,0.99756787158362,Morrisania/Crotona,BX,203,2
2019,,,,,,15.4191790550461,,,0.962980191495135,0.994301662984068,Highbridge/Concourse,BX,204,3
2019,,,,,,13.4165366614665,,,0.982789140683878,0.993445151339888,Fordham/University Heights,BX,205,4
2019,,,,,,15.5521929192487,,,0.52268276238482,0.996885735383825,Belmont/East Tremont,BX,206,2
2019,,,,,,12.9015119968985,,,0.995222489832985,0.898369329174399,Kingsbridge Heights/Bedford,BX,207,5
2019,,,,,,9.09260697329231,,,0.631724045185584,0.943361126053434,Riverdale/Fieldston,BX,208,6
2019,,,,,,10.2206641980754,,,0.701497037386608,0.892559383356929,Parkchester/Soundview,BX,209,7
2019,,,,,,9.21988171971559,,,0.272116864171379,0.750624487919906,Throgs Neck/Co-op City,BX,210,8
2019,,,,,,9.52027695351138,,,0.858007148716747,0.743979257002227,Morris Park/Bronxdale,BX,211,9
2019,,,,,,12.6752612508533,,,0.747298754959139,0.458160410991462,Williamsbridge/Baychester,BX,212,10
2000.0,354608.747945206,397842.526542466,12.0,72.0,,,,,0.922287834511525,0.890409962289775,Greenpoint/Williamsburg,BK,301,11
2000.0,884647.616438356,329868.602739726,20.0,42.0,,,,,0.94355493133583,0.973657927590512,Fort Greene/Brooklyn Heights,BK,302,12
2000.0,302879.353424658,258467.044273973,38.0,8.0,,,,,0.876713340423018,0.94193843790618,Bedford Stuyvesant,BK,303,13
2000.0,253848.883835616,,18.0,0.0,,,,,0.979316726690676,0.765256102440976,Bushwick,BK,304,14
2000.0,165594.038575342,86215.6575342466,271.0,2.0,,,,,0.712324674507831,0.853575696584691,East New York/Starrett City,BK,305,15
2000.0,637246.164383562,372496.622630137,33.0,136.0,,,,,0.910339346443886,0.854779683572379,Park Slope/Carroll Gardens,BK,306,16
2000.0,359856.657534247,277389.506849315,36.0,10.0,,,,,0.943932993089302,0.775341261507655,Sunset Park,BK,307,17
2000.0,299880.547945205,154438.482191781,11.0,25.0,,,,,0.982119996586157,0.767474609541692,Crown Heights/Prospect Heights,BK,308,18
2000.0,335866.21369863,494802.904109589,56.0,19.0,,,,,0.904834030755012,0.70454137036942,South Crown Heights/Lefferts Gardens,BK,309,19
2000.0,492553.8,326884.791287671,199.0,58.0,,,,,0.743662394685981,0.597920927701574,Bay Ridge/Dyker Heights,BK,310,20
2000.0,394342.920547945,387700.566410959,125.0,33.0,,,,,0.865140025981088,0.459774629165282,Bensonhurst,BK,311,21
2000.0,464814.849315069,288635.02739726,122.0,62.0,,,,,0.914528778412867,0.396467499667686,Borough Park,BK,312,22
2000.0,242924.235473973,202419.369863014,98.0,32.0,,,,,0.729082973225337,0.850035829840829,Coney Island,BK,313,23
2000.0,554779.01369863,155563.034246575,183.0,10.0,,,,,0.946582927030824,0.297115940831336,Flatbush/Midwood,BK,314,24
2000.0,402589.635616438,334507.005115069,384.0,60.0,,,,,0.58082788671024,0.656100217864924,Sheepshead Bay,BK,315,25
2000.0,224910.410958904,125883.856416438,35.0,1.0,,,,,0.894148605059136,0.887499292626337,Brownsville,BK,316,26
2000.0,280388.312328767,191923.550684932,173.0,3.0,,,,,0.580608418322644,0.383433217677777,East Flatbush,BK,317,27
2000.0,329868.602739726,220412.202739726,808.0,71.0,,,,,0.126636285784194,0.725180450207977,Flatlands/Canarsie,BK,318,28
2001.0,409510.849812934,333678.215660075,13.0,132.0,,,,,0.922287834511525,0.890409962289775,Greenpoint/Williamsburg,BK,301,11
2001.0,1301659.4869054,493380.134393373,17.0,98.0,,,,,0.94355493133583,0.973657927590512,Fort Greene/Brooklyn Heights,BK,302,12
2001.0,292507.749866382,234737.469267771,55.0,7.0,,,,,0.876713340423018,0.94193843790618,Bedford Stuyvesant,BK,303,13
2001.0,261443.426830572,,16.0,0.0,,,,,0.979316726690676,0.765256102440976,Bushwick,BK,304,14
2001.0,245706.509887761,110503.577744522,169.0,4.0,,,,,0.712324674507831,0.853575696584691,East New York/Starrett City,BK,305,15
2001.0,1358698.49812934,511764.246472475,27.0,142.0,,,,,0.910339346443886,0.854779683572379,Park Slope/Carroll Gardens,BK,306,16
2001.0,428523.853554249,318160.679529663,33.0,26.0,,,,,0.943932993089302,0.775341261507655,Sunset Park,BK,307,17
2001.0,343696.606092998,188667.498663816,19.0,21.0,,,,,0.982119996586157,0.767474609541692,Crown Heights/Prospect Heights,BK,308,18
2001.0,407317.041688936,261063.166755746,55.0,14.0,,,,,0.904834030755012,0.70454137036942,South Crown Heights/Lefferts Gardens,BK,309,19
2001.0,541139.337252806,342576.30141101,166.0,72.0,,,,,0.743662394685981,0.597920927701574,Bay Ridge/Dyker Heights,BK,310,20
2001.0,471303.111972207,348508.3585783,112.0,41.0,,,,,0.865140025981088,0.459774629165282,Bensonhurst,BK,311,21
2001.0,511888.562266168,365634.687332977,110.0,49.0,,,,,0.914528778412867,0.396467499667686,Borough Park,BK,312,22
2001.0,255944.281133084,474557.260689471,77.0,266.0,,,,,0.729082973225337,0.850035829840829,Coney Island,BK,313,23
2001.0,555947.542089792,210239.945216462,168.0,8.0,,,,,0.946582927030824,0.297115940831336,Flatbush/Midwood,BK,314,24
2001.0,460699.706039551,348084.222340994,335.0,77.0,,,,,0.58082788671024,0.656100217864924,Sheepshead Bay,BK,315,25
2001.0,237955.054516301,,41.0,0.0,,,,,0.894148605059136,0.887499292626337,Brownsville,BK,316,26
2001.0,314445.83110636,138941.181186531,172.0,5.0,,,,,0.580608418322644,0.383433217677777,East Flatbush,BK,317,27
2001.0,353934.377338322,229742.899438803,694.0,86.0,,,,,0.126636285784194,0.725180450207977,Flatlands/Canarsie,BK,318,28
2002.0,388573.071912454,356489.056800417,21.0,508.0,,,,,0.922287834511525,0.890409962289775,Greenpoint/Williamsburg,BK,301,11
2002.0,1017941.66808755,556679.051537259,27.0,130.0,,,,,0.94355493133583,0.973657927590512,Fort Greene/Brooklyn Heights,BK,302,12
2002.0,317525.515870245,306580.588848359,84.0,24.0,,,,,0.876713340423018,0.94193843790618,Bedford Stuyvesant,BK,303,13
2002.0,285191.245440333,,32.0,0.0,,,,,0.979316726690676,0.765256102440976,Bushwick,BK,304,14
2002.0,213893.43408025,63745.9471808233,326.0,3.0,,,,,0.712324674507831,0.853575696584691,East New York/Starrett City,BK,305,15
2002.0,819924.830640959,511855.543491402,37.0,243.0,,,,,0.910339346443886,0.854779683572379,Park Slope/Carroll Gardens,BK,306,16
2002.0,467000.664408546,398447.818785826,66.0,32.0,,,,,0.943932993089302,0.775341261507655,Sunset Park,BK,307,17
2002.0,348289.808494007,498842.266961959,30.0,133.0,,,,,0.982119996586157,0.767474609541692,Crown Heights/Prospect Heights,BK,308,18
2002.0,367540.21756123,614515.836112559,68.0,61.0,,,,,0.904834030755012,0.70454137036942,South Crown Heights/Lefferts Gardens,BK,309,19
2002.0,571808.447107869,377878.400208442,213.0,57.0,,,,,0.743662394685981,0.597920927701574,Bay Ridge/Dyker Heights,BK,310,20
2002.0,486250.360497655,422881.578738927,128.0,76.0,,,,,0.865140025981088,0.459774629165282,Bensonhurst,BK,311,21
2002.0,560400.797290255,390712.006253257,146.0,67.0,,,,,0.914528778412867,0.396467499667686,Borough Park,BK,312,22
2002.0,307293.566961959,491612.668890047,93.0,167.0,,,,,0.729082973225337,0.850035829840829,Coney Island,BK,313,23
2002.0,606031.396560709,185374.309536217,196.0,16.0,,,,,0.946582927030824,0.297115940831336,Flatbush/Midwood,BK,314,24
2002.0,497658.723293382,441005.48238666,408.0,111.0,,,,,0.58082788671024,0.656100217864924,Sheepshead Bay,BK,315,25
2002.0,249542.339760292,116620.404085461,50.0,5.0,,,,,0.894148605059136,0.887499292626337,Brownsville,BK,316,26
2002.0,327969.932256384,145535.944460657,229.0,5.0,,,,,0.580608418322644,0.383433217677777,East Flatbush,BK,317,27
2002.0,377878.400208442,278061.464304325,848.0,69.0,,,,,0.126636285784194,0.725180450207977,Flatlands/Canarsie,BK,318,28
2003.0,530058.3880182,404000.916228514,13.0,192.0,,,,,0.922287834511525,0.890409962289775,Greenpoint/Williamsburg,BK,301,11
2003.0,1200119.14812942,853654.779878665,26.0,227.0,,,,,0.94355493133583,0.973657927590512,Fort Greene/Brooklyn Heights,BK,302,12
2003.0,388060.428753792,371739.500050556,52.0,140.0,,,,,0.876713340423018,0.94193843790618,Bedford Stuyvesant,BK,303,13
2003.0,338938.549039434,,33.0,0.0,,,,,0.979316726690676,0.765256102440976,Bushwick,BK,304,14
2003.0,313483.572295248,120341.169403438,207.0,1.0,,,,,0.712324674507831,0.853575696584691,East New York/Starrett City,BK,305,15
2003.0,1587477.48988878,578090.82239636,28.0,214.0,,,,,0.910339346443886,0.854779683572379,Park Slope/Carroll Gardens,BK,306,16
2003.0,565819.863498483,449058.991911021,52.0,58.0,,,,,0.943932993089302,0.775341261507655,Sunset Park,BK,307,17
2003.0,410599.842264914,408180.236051567,21.0,123.0,,,,,0.982119996586157,0.767474609541692,Crown Heights/Prospect Heights,BK,308,18
2003.0,518783.493427705,347930.796258847,71.0,18.0,,,,,0.904834030755012,0.70454137036942,South Crown Heights/Lefferts Gardens,BK,309,19
2003.0,664042.871587462,449612.360970677,200.0,97.0,,,,,0.743662394685981,0.597920927701574,Bay Ridge/Dyker Heights,BK,310,20
2003.0,546451.946410516,442003.536400404,107.0,59.0,,,,,0.865140025981088,0.459774629165282,Bensonhurst,BK,311,21
2003.0,608705.96562184,410184.815470172,117.0,96.0,,,,,0.914528778412867,0.396467499667686,Borough Park,BK,312,22
2003.0,356923.043478261,540074.367997978,63.0,155.0,,,,,0.729082973225337,0.850035829840829,Coney Island,BK,313,23
2003.0,781633.796764408,401192.568250758,169.0,5.0,,,,,0.946582927030824,0.297115940831336,Flatbush/Midwood,BK,314,24
2003.0,587954.625884732,389433.475733064,387.0,72.0,,,,,0.58082788671024,0.656100217864924,Sheepshead Bay,BK,315,25
2003.0,237256.984327604,83877.6069287159,88.0,2.0,,,,,0.894148605059136,0.887499292626337,Brownsville,BK,316,26
2003.0,366607.002022245,193679.170879676,223.0,5.0,,,,,0.580608418322644,0.383433217677777,East Flatbush,BK,317,27
2003.0,434394.711830131,275438.066021234,725.0,119.0,,,,,0.126636285784194,0.725180450207977,Flatlands/Canarsie,BK,318,28
2004.0,581219.897460938,400841.30859375,25.0,233.0,,,,,0.922287834511525,0.890409962289775,Greenpoint/Williamsburg,BK,301,11
2004.0,1292713.22021484,765085.805712891,16.0,148.0,,,,,0.94355493133583,0.973657927590512,Fort Greene/Brooklyn Heights,BK,302,12
2004.0,506396.186523438,334034.423828125,56.0,99.0,,,,,0.876713340423018,0.94193843790618,Bedford Stuyvesant,BK,303,13
2004.0,434244.750976562,,27.0,0.0,,,,,0.979316726690676,0.765256102440976,Bushwick,BK,304,14
2004.0,358084.90234375,113571.704101562,250.0,1.0,,,,,0.712324674507831,0.853575696584691,East New York/Starrett City,BK,305,15
2004.0,1282692.1875,688192.417485352,39.0,334.0,,,,,0.910339346443886,0.854779683572379,Park Slope/Carroll Gardens,BK,306,16
2004.0,688110.913085938,555485.885449219,57.0,102.0,,,,,0.943932993089302,0.775341261507655,Sunset Park,BK,307,17
2004.0,587900.5859375,420883.374023438,25.0,56.0,,,,,0.982119996586157,0.767474609541692,Crown Heights/Prospect Heights,BK,308,18
2004.0,601261.962890625,420883.374023438,81.0,9.0,,,,,0.904834030755012,0.70454137036942,South Crown Heights/Lefferts Gardens,BK,309,19
2004.0,741556.420898438,502387.7734375,185.0,86.0,,,,,0.743662394685981,0.597920927701574,Bay Ridge/Dyker Heights,BK,310,20
2004.0,620635.959472656,548711.667333984,127.0,60.0,,,,,0.865140025981088,0.459774629165282,Bensonhurst,BK,311,21
2004.0,721514.35546875,430236.337890625,122.0,61.0,,,,,0.914528778412867,0.396467499667686,Borough Park,BK,312,22
2004.0,394160.620117188,677421.811523438,97.0,151.0,,,,,0.729082973225337,0.850035829840829,Coney Island,BK,313,23
2004.0,868489.501953125,327353.735351562,186.0,19.0,,,,,0.946582927030824,0.297115940831336,Flatbush/Midwood,BK,314,24
2004.0,661722.193603516,488820.631279297,392.0,108.0,,,,,0.58082788671024,0.656100217864924,Sheepshead Bay,BK,315,25
2004.0,334926.963808594,122657.440429688,65.0,2.0,,,,,0.894148605059136,0.887499292626337,Brownsville,BK,316,26
2004.0,407521.997070312,220462.719726562,252.0,8.0,,,,,0.580608418322644,0.383433217677777,East Flatbush,BK,317,27
2004.0,494370.947265625,307311.669921875,810.0,92.0,,,,,0.126636285784194,0.725180450207977,Flatlands/Canarsie,BK,318,28
2005.0,668985.989656794,500936.709055007,17.0,390.0,,,,,0.922287834511525,0.890409962289775,Greenpoint/Williamsburg,BK,301,11
2005.0,2373613.75176305,774203.334203103,18.0,447.0,,,,,0.94355493133583,0.973657927590512,Fort Greene/Brooklyn Heights,BK,302,12
2005.0,543551.116596145,371788.963751763,84.0,241.0,,,,,0.876713340423018,0.94193843790618,Bedford Stuyvesant,BK,303,13
2005.0,475713.364221909,237618.677480019,29.0,30.0,,,,,0.979316726690676,0.765256102440976,Bushwick,BK,304,14
2005.0,418116.243535496,173679.055007052,225.0,4.0,,,,,0.712324674507831,0.853575696584691,East New York/Starrett City,BK,305,15
2005.0,1543813.82228491,833270.937555242,25.0,331.0,,,,,0.910339346443886,0.854779683572379,Park Slope/Carroll Gardens,BK,306,16
2005.0,759685.051716032,573860.041462153,62.0,151.0,,,,,0.943932993089302,0.775341261507655,Sunset Park,BK,307,17
2005.0,566065.068171133,669326.271953456,30.0,98.0,,,,,0.982119996586157,0.767474609541692,Crown Heights/Prospect Heights,BK,308,18
2005.0,611092.97132111,515938.719873061,75.0,44.0,,,,,0.904834030755012,0.70454137036942,South Crown Heights/Lefferts Gardens,BK,309,19
2005.0,809537.373060649,527469.72261401,202.0,73.0,,,,,0.743662394685981,0.597920927701574,Bay Ridge/Dyker Heights,BK,310,20
2005.0,694716.220028209,544072.153761166,146.0,158.0,,,,,0.865140025981088,0.459774629165282,Bensonhurst,BK,311,21
2005.0,789918.072402445,480064.346177715,108.0,85.0,,,,,0.914528778412867,0.396467499667686,Borough Park,BK,312,22
2005.0,506242.282557593,746435.269586272,84.0,192.0,,,,,0.729082973225337,0.850035829840829,Coney Island,BK,313,23
2005.0,900558.06299953,540202.327113305,192.0,49.0,,,,,0.946582927030824,0.297115940831336,Flatbush/Midwood,BK,314,24
2005.0,714013.89280677,586803.633850494,369.0,98.0,,,,,0.58082788671024,0.656100217864924,Sheepshead Bay,BK,315,25
2005.0,368373.275669958,266629.512223789,80.0,4.0,,,,,0.894148605059136,0.887499292626337,Brownsville,BK,316,26
2005.0,463144.146685473,374374.85190409,291.0,3.0,,,,,0.580608418322644,0.383433217677777,East Flatbush,BK,317,27
2005.0,540334.837799718,311979.043253409,851.0,93.0,,,,,0.126636285784194,0.725180450207977,Flatlands/Canarsie,BK,318,28
2006.0,737107.270049841,626120.861014952,16.0,738.0,,17.1886888947099,,,0.922287834511525,0.890409962289775,Greenpoint/Williamsburg,BK,301,11
2006.0,2707892.81377435,893703.818758496,21.0,351.0,,24.1026161022105,,,0.94355493133583,0.973657927590512,Fort Greene/Brooklyn Heights,BK,302,12
2006.0,616219.198006344,484664.458436792,82.0,256.0,,22.5694565119173,,,0.876713340423018,0.94193843790618,Bedford Stuyvesant,BK,303,13
2006.0,526948.006343453,447008.133964658,33.0,32.0,,19.4139404741371,,,0.979316726690676,0.765256102440976,Bushwick,BK,304,14
2006.0,458754.7349343,210779.202537381,241.0,11.0,,17.6849617201122,,,0.712324674507831,0.853575696584691,East New York/Starrett City,BK,305,15
2006.0,1565345.54825555,814315.691939284,28.0,317.0,,14.7519557153017,,,0.910339346443886,0.854779683572379,Park Slope/Carroll Gardens,BK,306,16
2006.0,762524.762120526,555192.419483462,61.0,72.0,,11.6938607231204,,,0.943932993089302,0.775341261507655,Sunset Park,BK,307,17
2006.0,703630.573176258,520245.227702764,28.0,130.0,,14.7279237270494,,,0.982119996586157,0.767474609541692,Crown Heights/Prospect Heights,BK,308,18
2006.0,790422.009515179,471463.480969642,68.0,60.0,,16.6804468629223,,,0.904834030755012,0.70454137036942,South Crown Heights/Lefferts Gardens,BK,309,19
2006.0,802138.853420933,584961.882147712,172.0,86.0,,11.0329519674887,,,0.743662394685981,0.597920927701574,Bay Ridge/Dyker Heights,BK,310,20
2006.0,639156.934753058,564498.941214318,128.0,113.0,,10.0331727948225,,,0.865140025981088,0.459774629165282,Bensonhurst,BK,311,21
2006.0,836917.421839601,546897.637924785,105.0,144.0,,7.50624169125515,,,0.914528778412867,0.396467499667686,Borough Park,BK,312,22
2006.0,514549.229723607,675439.474775714,67.0,179.0,,14.6720693554467,,,0.729082973225337,0.850035829840829,Coney Island,BK,313,23
2006.0,902010.999093793,498477.315530131,187.0,18.0,,15.0646304041326,,,0.946582927030824,0.297115940831336,Flatbush/Midwood,BK,314,24
2006.0,676849.21567739,616045.615133666,333.0,137.0,,10.504057535289,,,0.58082788671024,0.656100217864924,Sheepshead Bay,BK,315,25
2006.0,446355.958314454,223177.979157227,69.0,7.0,,23.8683899089556,,,0.894148605059136,0.887499292626337,Brownsville,BK,316,26
2006.0,517028.985047576,366484.279207068,289.0,10.0,,14.720698871212,,,0.580608418322644,0.383433217677777,East Flatbush,BK,317,27
2006.0,559494.794970548,387461.769370186,750.0,74.0,,15.1603109122387,,,0.126636285784194,0.725180450207977,Flatlands/Canarsie,BK,318,28
2007.0,822948.719925972,656867.419066714,34.0,661.0,,15.9787449013958,,,0.922287834511525,0.890409962289775,Greenpoint/Williamsburg,BK,301,11
2007.0,2290992.77342029,831992.112452631,31.0,938.0,,23.5145001013993,,,0.94355493133583,0.973657927590512,Fort Greene/Brooklyn Heights,BK,302,12
2007.0,542603.551599542,409967.127875209,49.0,191.0,,24.5087476627719,,,0.876713340423018,0.94193843790618,Bedford Stuyvesant,BK,303,13
2007.0,546600.731096325,369856.667555301,21.0,22.0,,17.9574158186243,,,0.979316726690676,0.765256102440976,Bushwick,BK,304,14
2007.0,472909.139860756,211012.492288711,155.0,9.0,,17.8754950980958,,,0.712324674507831,0.853575696584691,East New York/Starrett City,BK,305,15
2007.0,1742360.29346964,871198.233519873,35.0,404.0,,13.0893574490169,,,0.910339346443886,0.854779683572379,Park Slope/Carroll Gardens,BK,306,16
2007.0,822948.719925972,552581.428020622,50.0,184.0,,10.77767505393,,,0.943932993089302,0.775341261507655,Sunset Park,BK,307,17
2007.0,868165.682559267,666076.607123028,26.0,120.0,,16.1642866064366,,,0.982119996586157,0.767474609541692,Crown Heights/Prospect Heights,BK,308,18
2007.0,874194.610910373,565483.334691989,71.0,31.0,,16.4785509642933,,,0.904834030755012,0.70454137036942,South Crown Heights/Lefferts Gardens,BK,309,19
2007.0,793406.971005552,474394.667806469,211.0,60.0,,9.88232605963669,,,0.743662394685981,0.597920927701574,Bay Ridge/Dyker Heights,BK,310,20
2007.0,643889.547898123,561317.345201375,130.0,192.0,,9.03392223274405,,,0.865140025981088,0.459774629165282,Bensonhurst,BK,311,21
2007.0,892281.395963691,499195.267471578,100.0,173.0,,7.33331171708656,,,0.914528778412867,0.396467499667686,Borough Park,BK,312,22
2007.0,466639.054375606,645975.557107606,63.0,185.0,,13.9464756879005,,,0.729082973225337,0.850035829840829,Coney Island,BK,313,23
2007.0,904339.252665903,470726.667797656,138.0,27.0,,13.9272300747604,,,0.946582927030824,0.297115940831336,Flatbush/Midwood,BK,314,24
2007.0,629842.144840046,557780.172937781,280.0,170.0,,9.94267678815362,,,0.58082788671024,0.656100217864924,Sheepshead Bay,BK,315,25
2007.0,434082.841279633,259243.919097559,45.0,12.0,,23.8449550636842,,,0.894148605059136,0.887499292626337,Brownsville,BK,316,26
2007.0,529128.89673482,391880.342821891,132.0,23.0,,13.9122670479569,,,0.580608418322644,0.383433217677777,East Flatbush,BK,317,27
2007.0,572748.193355072,522536.866475721,576.0,175.0,,13.7989139648503,,,0.126636285784194,0.725180450207977,Flatlands/Canarsie,BK,318,28
2008.0,638312.29695227,636218.632618266,11.0,655.0,,17.2385834923724,,,0.922287834511525,0.890409962289775,Greenpoint/Williamsburg,BK,301,11
2008.0,2982659.27848606,827223.722654825,16.0,641.0,,23.615899411884,,,0.94355493133583,0.973657927590512,Fort Greene/Brooklyn Heights,BK,302,12
2008.0,476529.143870185,470726.304806983,30.0,148.0,,23.4174619613949,,,0.876713340423018,0.94193843790618,Bedford Stuyvesant,BK,303,13
2008.0,430686.715270886,360430.001880975,12.0,42.0,,17.9190862224266,,,0.979316726690676,0.765256102440976,Bushwick,BK,304,14
2008.0,418036.526113105,224051.097933685,82.0,148.0,,18.2507881153362,,,0.712324674507831,0.853575696584691,East New York/Starrett City,BK,305,15
2008.0,2089022.06275288,760171.917279521,25.0,422.0,,13.810137044227,,,0.910339346443886,0.854779683572379,Park Slope/Carroll Gardens,BK,306,16
2008.0,812397.468848343,559570.092000238,43.0,275.0,,10.794332975188,,,0.943932993089302,0.775341261507655,Sunset Park,BK,307,17
2008.0,673129.331331484,632509.457889067,9.0,143.0,,13.6142220741913,,,0.982119996586157,0.767474609541692,Crown Heights/Prospect Heights,BK,308,18
